LEA Record ID,Agency ORI,LEA Batch ID,Transaction Type,NFIA,Date/Time of Stop,Duration of Stop,Is Stop Made in Response to Call for Service,Officer Unique ID,Officer Years of Experience,Officer Type of Assignment,Other Assignment Type,Proxy Login,Location,City,Is Location a K‐12 Public School,K‐12 School Code,Per00n Number,Perceived Race or Ethnicity,Perceived Race or Ethnicity 2,Perceived Gender 1‐4,Perceived Gender 5 ‐ Gender Nonconforming,Is LGBT,Perceived Age,Per00n had Limited or No English Fluency,Perceived or Known Disability,Perceived or Known Disability 2,Perceived or Known Disability 3,"If K‐12 School, Is Stop of a Student",Rea00n for Stop,Rea00n for Stop Narrative,Traffic Violation Type,Traffic Violation ‐ CJIS Offense Code,Education Code Section,Education Code Subdivision,Suspicion CJIS Offense Code,Suspicion Sub‐Type,Suspicion Sub‐Type 2,Actions Taken,Actions Taken 2,Actions Taken 3,Actions Taken 4,Basis for Search,Basis for Search Narrative,Basis for Property Seizure,Type of Property Seized,Type of Property Seized 2,Type of Property Seized 3,Contraband or Evidence,Contraband or Evidence 2,Contraband or Evidence 3,Result of Stop,Warning CJIS Offense Code(s),Citation CJIS Offense Code(s),In‐field cite and release CJIS Offense Code(s),Custodial arrest CJIS Offense Code(s),Beat,Race Noted Before Detention,Marin Resident,,,,,,,,,,,,,,,,,
e8368b13-6e5c-459f-8da9-72d083b1a661,CA0210000,,,,3/27/2022 21:57,30,No,12348,7,"1_Patrol, traffic enforcement, field operations",,,110 Strawberry Village,MILL VALLEY,No,,,3_Hispanic/Latino(a),,2_Female,,No,20,No,8_None,,,,2_Rea00nable suspicion that per00n was engaged in criminal activity,"While on a patrol check of the area, I saw a store employee chasing after two females who had just ran out of the store and carrying food items. After completing my investigation, I learned that the two females had just shoplifted from the store.",,,,,459.5,2_Matched suspect description,,4_Curbside detention,,,,,,3_Evidence,5_Alcohol,,,11_Other contraband or evidence,6_Alcohol,,2_Warning (verbal or written),459.5,,,,13,No,No,,,,,,,,,,,,,,,,,
010c451c-251a-4705-933b-2b799667fdbd,CA0210000,,,,3/27/2022 21:57,30,No,12348,7,"1_Patrol, traffic enforcement, field operations",,,110 Strawberry Village ,MILL VALLEY,No,,,3_Hispanic/Latino(a),,1_Male,,No,20,No,8_None,,,,2_Rea00nable suspicion that per00n was engaged in criminal activity,"While on a patrol check of the area, I noticed a store employee running after two females who were holding bags of grocery items. The two females got into a vehicle and attempted to leave. The male subject was in the driver’s seat. The store employee confirmed that the two females who got into the vehicle had just shoplifted from the store.",,,,,459.5,3_Witness or victim identification of suspect at the scene,,6_Patrol car detention,,,,,,3_Evidence,,,,6_Alcohol,11_Other contraband or evidence,,2_Warning (verbal or written),459.5,,,,13,No,No,,,,,,,,,,,,,,,,,
56f9a72e-c20a-4dcd-a221-aac0b313a687,CA0210000,,,,3/28/2022 01:48,25,Yes,11620,15,"1_Patrol, traffic enforcement, field operations",,,Shoreline Hwy/Hwy 101,TAMALPAIS VALLEY,No,,,7_White,,1_Male,,No,59,No,8_None,,,,2_Rea00nable suspicion that per00n was engaged in criminal activity,Subject took sign from private property ,,,,,488,2_Matched suspect description,,4_Curbside detention,,,,,,3_Evidence,11_Other contraband or evidence,,,11_Other contraband or evidence,1_None,,2_Warning (verbal or written),,,,,11,Yes,No,,,,,,,,,,,,,,,,,
4ba4af50-d8f7-4cc0-8cf4-639471ad7550,CA0210000,,,,3/27/2022 20:09,5,No,12845,2,"1_Patrol, traffic enforcement, field operations",,,100 Miller creek rd,MARINWOOD,No,,,1_Asian,,1_Male,,No,45,No,8_None,,,,1_Traffic violation,Wrong way driver,1_Moving violation,99999,,,,,,3_Field 00briety test conducted,24_NONE,,,,,,,,,1_None,,,2_Warning (verbal or written),,,,,32,No,No,,,,,,,,,,,,,,,,,
eaa48234-4490-47b3-bbdd-1169625ed33b,CA0210000,,,,3/28/2022 09:52,5,Yes,11431,17,"1_Patrol, traffic enforcement, field operations",,,Shoreline Highway/Third Street,POINT REYES STATION,No,,,7_White,,1_Male,,No,60,No,4_Mental health condition,8_None,,,2_Rea00nable suspicion that per00n was engaged in criminal activity,This per00n was reported to be yelling profanities in public.,,,,,415(2),2_Matched suspect description,,24_NONE,,,,,,,,,,1_None,,,2_Warning (verbal or written),415(2),,,,42,Yes,Yes,,,,,,,,,,,,,,,,,
041f8f29-9328-4a79-a208-8be64907ca8d,CA0210000,,,,3/28/2022 10:35,20,No,12376,7,"1_Patrol, traffic enforcement, field operations",,,ROWLAND BLVD 101 OFFRAMP,NOVATO,No,,,3_Hispanic/Latino(a),,1_Male,,No,25,No,8_None,,,,1_Traffic violation,NO PLATE IN THE REAR,2_Equipment violation,54644,,,,,,23_Admission or written statement obtained from student,,,,,,,,,,1_None,,,3_Citation for infraction,,4000(A)(1),,,33,No,No,,,,,,,,,,,,,,,,,
0fe3cee1-b302-46a9-9f43-a3e34d8abbfb,CA0210000,,,,3/28/2022 22:47,7,No,13174,0,"1_Patrol, traffic enforcement, field operations",,,Redwood Highway Frontage/ De Silva Island,MILL VALLEY,No,,,7_White,,1_Male,,No,75,No,8_None,,,,1_Traffic violation,Expired Registration,"3_Non-moving violation, including registration",54099,,,,,,24_NONE,,,,,,,,,,1_None,,,2_Warning (verbal or written),4000(A),,,,11,No,Yes,,,,,,,,,,,,,,,,,
1c1db7cb-ddf5-4001-87fe-0718506836c2,CA0210000,,,,3/28/2022 09:01,5,No,12859,,"1_Patrol, traffic enforcement, field operations",,,E. Blithedale Ave/Tower Drive,TIBURON,No,,,3_Hispanic/Latino(a),7_White,2_Female,,No,25,No,8_None,,,,1_Traffic violation,Drive did not have proper registration sticker affixed to rear of vehicle license plate. ,"3_Non-moving violation, including registration",54168,,,,,,24_NONE,,,,,,,,,,1_None,,,1_No action,,,,,13,No,Yes,,,,,,,,,,,,,,,,,
def888ad-3f93-4599-95fb-518297308357,CA0210000,,,,3/28/2022 16:01,6,No,13174,0,"1_Patrol, traffic enforcement, field operations",,,600 Redwood Highway Frontage Road,MILL VALLEY,No,,,4_Middle Eastern or 00uth Asian,,1_Male,,No,60,No,8_None,,,,1_Traffic violation,Maintain Reflective Paint on License Plate,2_Equipment violation,54209,,,,,,24_NONE,,,,,,,,,,1_None,,,2_Warning (verbal or written),5201,,,,11,No,Yes,,,,,,,,,,,,,,,,,
9b54fd92-aebc-4655-8383-bcdd02e9080f,CA0210000,,,,3/28/2022 22:29,7,No,12922,,"1_Patrol, traffic enforcement, field operations",,,200 N San Pedro Rd,SAN RAFAEL,Yes,2.16546E+13,,3_Hispanic/Latino(a),3_Hispanic/Latino(a),1_Male,,No,60,Yes,2_Speech impairment or limited use of language,8_None,,No,1_Traffic violation,No front license plate,2_Equipment violation,54211,,,,,,24_NONE,,,,,,,,,,1_None,,,Only use #12 & #13 if the stop was at a public school AND the subject is a student,,,,,31,No,Yes,,,,,,,,,,,,,,,,,
6886bf70-2ada-4093-bf10-22b5f21f22ca,CA0210000,,,,3/28/2022 16:58,2,No,12859,,"1_Patrol, traffic enforcement, field operations",,,Reed Blvd/Knoll Ln,MILL VALLEY,No,,,2_Black/African American,2_Black/African American,1_Male,,No,60,No,3_Blind or limited vision,8_None,8_None,,1_Traffic violation,"Expired registration sticker, right brake light illuminating white and not red. ",2_Equipment violation,54109,,,,,,24_NONE,,,,,,,,,,1_None,,,1_No action,,,,,13,No,Yes,,,,,,,,,,,,,,,,,
9602eacb-893d-4b24-b924-ebab5371d84f,CA0210000,,,,3/28/2022 16:27,13,No,13174,0,"1_Patrol, traffic enforcement, field operations",,,Redwood Highway Frontage Road/ Tiburon Boulevard,MILL VALLEY,No,,,3_Hispanic/Latino(a),,2_Female,,No,20,Yes,8_None,,,,1_Traffic violation,Headlights Off while Windshield Wipers On ,2_Equipment violation,54014,,,,,,24_NONE,,,,,,,,,,1_None,,,2_Warning (verbal or written),24400,,,,11,No,Yes,,,,,,,,,,,,,,,,,
b9e17345-d18c-4ee9-9fc5-22ebdcde6f0e,CA0210000,,,,3/28/2022 20:44,9,No,12348,7,"1_Patrol, traffic enforcement, field operations",,,Redwood Highway Frontage Rd/ Seminary Dr,MILL VALLEY,No,,,3_Hispanic/Latino(a),,1_Male,,No,25,Yes,8_None,,,,1_Traffic violation,I conducted a T-Stop on the vehicle for violating CVC 22356(B).,1_Moving violation,54370,,,,,,24_NONE,,,,,,,,,,1_None,,,2_Warning (verbal or written),,,,,13,No,Yes,,,,,,,,,,,,,,,,,
aa8a8d55-31b1-4c30-9024-206301e7518f,CA0210000,,,,3/28/2022 21:08,5,No,12348,7,"1_Patrol, traffic enforcement, field operations",,,Redwood Highway Frontage Rd/ De Silva Island,MILL VALLEY,No,,,2_Black/African American,,2_Female,,No,20,No,8_None,,,,1_Traffic violation,I conducted a T-Stop on the vehicle for 4000(a)(1) CVC,"3_Non-moving violation, including registration",54657,,,,,,24_NONE,,,,,,,,,,1_None,,,2_Warning (verbal or written),,,,,13,No,Yes,,,,,,,,,,,,,,,,,
a5e16613-af83-428e-ab0f-8d3dd22e99eb,CA0210000,,,,3/28/2022 22:44,5,No,12516,6,"1_Patrol, traffic enforcement, field operations",,,SFD / SAN GERONIMO,SAN GERONIMO,No,,,7_White,7_White,1_Male,,No,60,No,8_None,,,,1_Traffic violation,Speed,1_Moving violation,54134,,,,,,24_NONE,,,,,,,,,,1_None,,,2_Warning (verbal or written),,,,,22,No,Yes,,,,,,,,,,,,,,,,,
1d573386-e109-480a-af22-f44609a836ab,CA0210000,,,,3/28/2022 22:44,4,No,12348,7,"1_Patrol, traffic enforcement, field operations",,,600 Redwood Hwy Frontage Rd,MILL VALLEY,No,,,7_White,,1_Male,,No,65,No,8_None,,,,1_Traffic violation,I conducted a T-Stop on the vehicle for 24250 CVC.,2_Equipment violation,54191,,,,,,24_NONE,,,,,,,,,,1_None,,,2_Warning (verbal or written),,,,,13,No,Yes,,,,,,,,,,,,,,,,,
e8d9165d-3798-4ad2-9d60-388d9d6a3436,CA0210000,,,,3/29/2022 10:58,2,No,13174,0,"1_Patrol, traffic enforcement, field operations",,,Tam Junction,MILL VALLEY,No,,,7_White,7_White,1_Male,,No,60,No,8_None,,,,1_Traffic violation,Expired Registration,"3_Non-moving violation, including registration",54099,,,,,,24_NONE,,,,,,,,,,1_None,,,2_Warning (verbal or written),4000(A),,,,11,No,Yes,,,,,,,,,,,,,,,,,
96b3140f-4184-4e82-b400-e5e21e513195,CA0210000,,,,3/29/2022 11:53,3,No,11431,17,"1_Patrol, traffic enforcement, field operations",,,Lindaro Street/Andersen Drive ,SAN RAFAEL,No,,,4_Middle Eastern or 00uth Asian,,1_Male,,No,30,No,8_None,,,,1_Traffic violation,Illegal turning movement. ,1_Moving violation,54185,,,,,,24_NONE,,,,,,,,,,1_None,,,2_Warning (verbal or written),22101(D),,,,Other,No,Yes,,,,,,,,,,,,,,,,,
33168bb5-e32f-49bd-a088-4309c8a60555,CA0210000,,,,3/29/2022 12:21,10,No,12467,6,"1_Patrol, traffic enforcement, field operations",,,100 block Mesa Road,BOLINAS,No,,,7_White,,1_Male,,No,30,No,8_None,,,,1_Traffic violation,Expired reg,"3_Non-moving violation, including registration",54099,,,,,,24_NONE,,,,,,,,,,1_None,,,3_Citation for infraction,,4000(A),,,41,Yes,Yes,,,,,,,,,,,,,,,,,
cf3f43ea-5ce3-486f-9320-ab99aceb098d,CA0210000,,,,3/29/2022 12:12,7,No,13174,0,"1_Patrol, traffic enforcement, field operations",,,3000 Bridgeway ,SAUSALITO,No,,,2_Black/African American,,1_Male,,No,25,No,8_None,,,,1_Traffic violation,No Plates,2_Equipment violation,54644,,,,,,17_Asked for consent to search per00n,,,,,,,,,,1_None,,,2_Warning (verbal or written),5200(A),,,,Other,No,No,,,,,,,,,,,,,,,,,
0f5a9114-d296-4885-aa5c-9952504b8912,CA0210000,,,,3/29/2022 16:35,5,No,12376,7,"1_Patrol, traffic enforcement, field operations",,,300 BLOCK ATHERTON,NOVATO,No,,,7_White,,1_Male,,No,50,No,8_None,,,,1_Traffic violation,NO BACK PLATE ,2_Equipment violation,54644,,,,,,24_NONE,,,,,,,,,,1_None,,,2_Warning (verbal or written),,,,,33,No,No,,,,,,,,,,,,,,,,,
2f561f9c-cf6e-4f16-b347-9c5c272e1cab,CA0210000,,,,3/29/2022 15:01,106,Yes,13174,0,"1_Patrol, traffic enforcement, field operations",,,100 Richard00n Drive,MILL VALLEY,No,,,3_Hispanic/Latino(a),,1_Male,,No,30,No,8_None,,,,2_Rea00nable suspicion that per00n was engaged in criminal activity,Violation of Court Order ,,,,,166(A)(4),2_Matched suspect description,,3_Field 00briety test conducted,4_Curbside detention,5_Handcuffed or flex cuffed,18_Search of per00n was conducted,,,3_Evidence,,,,6_Alcohol,1_None,,6_Custodial arrest without warrant,,,,,13,Yes,Yes,,,,,,,,,,,,,,,,,
2abbcb5c-586f-4d5b-86c1-ddb0096adfd2,CA0210000,,,,3/29/2022 20:46,7,No,11620,15,"1_Patrol, traffic enforcement, field operations",,,Sir Francis Drake/La Cuesta,GREENBRAE,No,,,7_White,,2_Female,,No,52,No,8_None,,,,1_Traffic violation,Stopped and waiting at green light.. impeding traffic,1_Moving violation,54306,,,,,,24_NONE,,,,,,,,,,1_None,,,2_Warning (verbal or written),,,,,21,No,Yes,,,,,,,,,,,,,,,,,
1e725a30-db05-4dc2-8c03-50b86afc65bc,CA0210000,,,,3/30/2022 02:10,7,No,12845,2,"1_Patrol, traffic enforcement, field operations",,,100 Ignacio,NOVATO,No,,,5_Native American,,1_Male,,No,40,No,8_None,,,,1_Traffic violation,Bike light,2_Equipment violation,99999,,,,,,24_NONE,,,,,,,,,,1_None,,,2_Warning (verbal or written),,,,,Other,No,Yes,,,,,,,,,,,,,,,,,
77c6176b-665a-4d37-981c-769261c9df0f,CA0210000,,,,3/30/2022 02:22,8,No,12845,2,"1_Patrol, traffic enforcement, field operations",,,500 Alameda Del Prado,NOVATO,No,,,3_Hispanic/Latino(a),,1_Male,,No,55,No,8_None,,,,1_Traffic violation,Expired registration ,2_Equipment violation,54657,,,,,,24_NONE,,,,,,,,,,1_None,,,2_Warning (verbal or written),,,,,33,No,No,,,,,,,,,,,,,,,,,
eddb3ee1-4acf-4f57-9e73-373598a6df84,CA0210000,,,,3/29/2022 22:57,17,No,11893,12,"1_Patrol, traffic enforcement, field operations",,,700 Bel Marin Keys Boulevard,NOVATO,No,,,7_White,7_White,1_Male,,No,39,No,8_None,,,,1_Traffic violation,Vehicle was stopped for inoperable rear taillight ,2_Equipment violation,54193,,,,,,1_Per00n removed from vehicle by order,5_Handcuffed or flex cuffed,18_Search of per00n was conducted,24_NONE,,,,,,,1_None,,,5_Custodial arrest pursuant to outstanding warrant,,,,273.6(A),33,No,No,,,,,,,,,,,,,,,,,
b70edab7-be36-4865-abbe-73d406847b15,CA0210000,,,,3/29/2022 22:57,17,No,11893,12,"1_Patrol, traffic enforcement, field operations",,,700 Bel Marin Keys Boulevard,NOVATO,No,,,7_White,7_White,2_Female,,No,30,No,8_None,,,,1_Traffic violation,Vehicle had inoperable taillight,2_Equipment violation,54193,,,,,,1_Per00n removed from vehicle by order,24_NONE,,,,,,,,,1_None,,,2_Warning (verbal or written),14601.1(A),,,,33,No,No,,,,,,,,,,,,,,,,,
7c5b5bce-0189-41ad-83c0-82ab88d7f5f2,CA0210000,,,,3/30/2022 12:09,4,No,12642,,"1_Patrol, traffic enforcement, field operations",,,Redwood highway frontage at Seminary Dr,MILL VALLEY,No,,,3_Hispanic/Latino(a),,1_Male,,No,22,No,8_None,,,,1_Traffic violation,Subject’s passenger side break light was out,2_Equipment violation,54109,,,,,,24_NONE,,,,,,,,,,1_None,,,2_Warning (verbal or written),24252(A),,,,13,No,Yes,,,,,,,,,,,,,,,,,
ca255c9e-7db9-466f-a0f1-40ec674c7cf0,CA0210000,,,,3/30/2022 21:39,2,No,11893,12,"1_Patrol, traffic enforcement, field operations",,,200 Harbor Dr,NOVATO,No,,,7_White,7_White,2_Female,,No,18,No,8_None,,,,2_Rea00nable suspicion that per00n was engaged in criminal activity,Subjects parked without a permit ,,,,,22500,1_Officer witnessed commission of a crime,,24_NONE,,,,,,,,,,1_None,,,1_No action,,,,,33,No,Yes,,,,,,,,,,,,,,,,,
e98365a8-f14a-4233-80fd-beb1ff9e1f67,CA0210000,,,,3/30/2022 21:43,2,No,11893,12,"1_Patrol, traffic enforcement, field operations",,,200 Harbor Dr,NOVATO,No,,,3_Hispanic/Latino(a),3_Hispanic/Latino(a),1_Male,,No,22,No,8_None,,,,2_Rea00nable suspicion that per00n was engaged in criminal activity,Subjects parked without permit ,,,,,22500,1_Officer witnessed commission of a crime,,24_NONE,,,,,,,,,,1_None,,,1_No action,,,,,33,No,Yes,,,,,,,,,,,,,,,,,
8e8cd25e-869b-4c8c-8197-e538ff2ad054,CA0210000,,,,3/30/2022 23:20,5,No,12257,7,"1_Patrol, traffic enforcement, field operations",,,11600 pt Reyes Petaluma rd,NICASIO,No,,,3_Hispanic/Latino(a),,2_Female,,No,20,No,8_None,,,,1_Traffic violation,Speed,1_Moving violation,54395,,,,,,24_NONE,,,,,,,,,,1_None,,,2_Warning (verbal or written),22349(B),,,,42,No,Yes,,,,,,,,,,,,,,,,,
1121dede-3ce6-4aa1-a959-64f14132afb9,CA0210000,,,,3/26/2022 18:00,60,Yes,12523,5,"1_Patrol, traffic enforcement, field operations",,,19 Terners Drive ,MARIN CITY,No,,,2_Black/African American,,1_Male,,No,20,No,4_Mental health condition,8_None,,,2_Rea00nable suspicion that per00n was engaged in criminal activity,Subjects mother called stating subject was self harming. Subject detained for 5150 W&I,,,,,,2_Matched suspect description,,6_Patrol car detention,,,,,,,,,,1_None,,,10_Psychiatric hold (W&I Code 5150 or 5585.20),,,,,11,Yes,Yes,,,,,,,,,,,,,,,,,
d7cbeb7b-25e6-4a5b-9f66-b9a5f6f362a4,CA0210000,,,,3/30/2022 16:31,20,No,12866,2,"1_Patrol, traffic enforcement, field operations",,,1000 Binford Road,NOVATO,No,,,7_White,,1_Male,,No,55,No,8_None,,,,6_Consensual encounter resulting in search,I contacted a vehicle parked on Binford road,,,,,,,,18_Search of per00n was conducted,20_Search of property was conducted,,,4_Condition of parole/probation/PRCS/mandatory supervision,I contacted a subject who was on probation for 29800 PC,,,,,1_None,,,1_No action,,,,,33,Yes,Yes,,,,,,,,,,,,,,,,,
8b38d87f-194b-4f15-831b-7483ee3fb61f,CA0210000,,,,3/30/2022 17:22,5,Yes,12642,,"1_Patrol, traffic enforcement, field operations",,,400 Spruce Dr,MILL VALLEY,No,,,2_Black/African American,,1_Male,,No,40,No,8_None,,,,2_Rea00nable suspicion that per00n was engaged in criminal activity,Subject was 00liciting without a permit in county,,,,,NA - XX,2_Matched suspect description,1_Officer witnessed commission of a crime,4_Curbside detention,24_NONE,,,,,,,,,1_None,,,2_Warning (verbal or written),NA - XX,,,,11,Yes,No,,,,,,,,,,,,,,,,,
71933d12-3649-45ec-8975-8ec795d440fd,CA0210000,,,,3/31/2022 13:15,5,No,12873,2,"1_Patrol, traffic enforcement, field operations",,,1 Gate 6 Rd,MARIN CITY,No,,,2_Black/African American,,2_Female,,No,35,No,8_None,,,,1_Traffic violation,Expired Reg,"3_Non-moving violation, including registration",54657,,,,,,24_NONE,,,,,,,,,,1_None,,,2_Warning (verbal or written),4000(A)(1),,,,11,No,No,,,,,,,,,,,,,,,,,
816c32d8-fc97-48fb-aae7-bfea3d074991,CA0210000,,,,3/31/2022 15:47,5,No,12866,2,"1_Patrol, traffic enforcement, field operations",,,100 Harbor Drive,NOVATO,No,,,3_Hispanic/Latino(a),,1_Male,,No,40,No,8_None,,,,1_Traffic violation,I observed a vehicle driving with no front license plate,2_Equipment violation,54644,,,,,,24_NONE,,,,,,,,,,1_None,,,1_No action,,,,,33,No,No,,,,,,,,,,,,,,,,,
a73084b9-8c39-4a72-85f3-4591e1f328e7,CA0210000,,,,3/31/2022 16:12,6,No,12866,2,"1_Patrol, traffic enforcement, field operations",,,100 Harbor Drive,NOVATO,No,,,7_White,,2_Female,,No,35,No,8_None,,,,1_Traffic violation,I observed a vehicle traveling with expired tabs,"3_Non-moving violation, including registration",54657,,,,,,24_NONE,,,,,,,,,,1_None,,,2_Warning (verbal or written),4000(A)(1),,,,33,No,Yes,,,,,,,,,,,,,,,,,
62d71edf-7888-403d-8626-93a1b92e000a,CA0210000,,,,3/30/2022 17:30,20,Yes,12313,7,"1_Patrol, traffic enforcement, field operations",,,100 Maoli Drive ,SAN RAFAEL,No,,,7_White,,2_Female,,No,15,No,4_Mental health condition,8_None,,,2_Rea00nable suspicion that per00n was engaged in criminal activity,Subject was cutting their wrists with scis00rs and a danger to the self ,,,,,NA - XX,9_Other rea00nable suspicion of a crime,,24_NONE,,,,,,,,,,1_None,,,10_Psychiatric hold (W&I Code 5150 or 5585.20),,,,,32,No,No,,,,,,,,,,,,,,,,,
42f09b9b-dba5-49f4-add3-23593acf6877,CA0210000,,,,3/31/2022 17:53,40,No,12866,2,"1_Patrol, traffic enforcement, field operations",,,8000 Binford Road,NOVATO,No,,,7_White,,2_Female,,No,40,No,8_None,,,,1_Traffic violation,I observed a vehicle traveling with expired tags,1_Moving violation,54657,,,,,,18_Search of per00n was conducted,20_Search of property was conducted,,,4_Condition of parole/probation/PRCS/mandatory supervision,The subject was on pre trial release conditions for felony fraud,,,,,1_None,,,3_Citation for infraction,,4000(A)(1),,,33,No,Yes,,,,,,,,,,,,,,,,,
24439f3c-f2bf-49f2-8a71-49c1ba7b9d45,CA0210000,,,,3/31/2022 15:48,31,Yes,12523,5,"1_Patrol, traffic enforcement, field operations",,,Drake Ave/Terrace Dr ,MARIN CITY,No,,,4_Middle Eastern or 00uth Asian,,1_Male,,No,40,No,8_None,,,,2_Rea00nable suspicion that per00n was engaged in criminal activity,Dispatched to brush fire intentionally set by subject. Subject cited. 001819 ,,,,,452(C),2_Matched suspect description,,17_Asked for consent to search per00n,18_Search of per00n was conducted,,,,,3_Evidence,11_Other contraband or evidence,,,11_Other contraband or evidence,1_None,,4_In-field cite and release,,,452(C),,11,No,Yes,,,,,,,,,,,,,,,,,
f1fe80d9-693c-437b-9eda-cdb68842ba23,CA0210000,,,,3/31/2022 11:55,60,Yes,12642,,"1_Patrol, traffic enforcement, field operations",,,100 Donahue st ,MARIN CITY,No,,,1_Asian,,2_Female,,No,19,No,8_None,,,,2_Rea00nable suspicion that per00n was engaged in criminal activity,Subject was seen on video taking another per00n’s credit card information ,,,,,484G,2_Matched suspect description,3_Witness or victim identification of suspect at the scene,5_Handcuffed or flex cuffed,4_Curbside detention,18_Search of per00n was conducted,20_Search of property was conducted,,,,,,,1_None,,,6_Custodial arrest without warrant,,,,,11,Yes,Yes,,,,,,,,,,,,,,,,,
f2e355b6-5db4-47b5-8931-23ba21827cba,CA0210000,,,,3/31/2022 15:58,47,Yes,12523,5,"1_Patrol, traffic enforcement, field operations",,,Drake Ave/Terrace Drive,MARIN CITY,No,,,4_Middle Eastern or 00uth Asian,,1_Male,,No,40,No,8_None,,,,2_Rea00nable suspicion that per00n was engaged in criminal activity,"Dispatched to a brush fire that was internationally set. Subject left prior to arrival. Subject came back during investigation. Subject was aggressive, refused to comply. Arrested for 148. 001819",,,,,452(C),9_Other rea00nable suspicion of a crime,,6_Patrol car detention,,,,,,,,,,1_None,,,6_Custodial arrest without warrant,,,,,11,No,Yes,,,,,,,,,,,,,,,,,
eb457362-a886-453e-b5e2-733db2a009ab,CA0210000,,,,3/31/2022 20:32,5,No,13132,0,"1_Patrol, traffic enforcement, field operations",,,SB 101 at Shoreline Hwy,MILL VALLEY,No,,,7_White,,1_Male,,No,65,No,8_None,,,,1_Traffic violation,Failed to stop at stop sign,1_Moving violation,54167,,,,,,24_NONE,,,,,,,,,,1_None,,,2_Warning (verbal or written),22450(A),,,,12,No,No,,,,,,,,,,,,,,,,,
ebe0f450-1d38-42ec-aa70-a7ec1bcfd230,CA0210000,,,,3/31/2022 20:48,5,No,13132,0,"1_Patrol, traffic enforcement, field operations",,,NB 101 at 131,MILL VALLEY,No,,,7_White,,1_Male,,No,70,No,8_None,,,,1_Traffic violation,No license plate light,2_Equipment violation,54110,,,,,,24_NONE,,,,,,,,,,1_None,,,2_Warning (verbal or written),24601,,,,13,No,Yes,,,,,,,,,,,,,,,,,
2d5494d0-31a9-40d1-b7eb-23ceb84e161b,CA0210000,,,,3/31/2022 21:00,5,No,13160,1,"1_Patrol, traffic enforcement, field operations",,,"NB 101, Lucky drive ",CORTE MADERA,No,,,4_Middle Eastern or 00uth Asian,,2_Female,,No,40,No,8_None,,,,1_Traffic violation,Headlight ,2_Equipment violation,54480,,,,,,24_NONE,,,,,,,,,,1_None,,,2_Warning (verbal or written),38335,,,,Other,No,Yes,,,,,,,,,,,,,,,,,
8b193c90-02c0-42c2-b7b8-dc356be965e9,CA0210000,,,,3/31/2022 22:00,30,No,13160,1,"1_Patrol, traffic enforcement, field operations",,,NB 101 / seminary ,MILL VALLEY,No,,,3_Hispanic/Latino(a),,2_Female,,No,40,No,8_None,,,,1_Traffic violation,Taillight ,2_Equipment violation,54193,,,,,,24_NONE,,,,,,,,,,1_None,,,3_Citation for infraction,,12500(A),,,Other,No,Yes,,,,,,,,,,,,,,,,,
5c5016ad-e072-4fbb-a8c7-a2273524e5c1,CA0210000,,,,4/1/2022 01:35,30,No,13160,1,"1_Patrol, traffic enforcement, field operations",,,3300 paradise ,TIBURON,No,,,7_White,,1_Male,,No,20,No,8_None,,,,6_Consensual encounter resulting in search,11-96 ,,,,,,,,18_Search of per00n was conducted,1_Per00n removed from vehicle by order,,,4_Condition of parole/probation/PRCS/mandatory supervision,,,,,,1_None,,,1_No action,,,,,13,No,No,,,,,,,,,,,,,,,,,
