contactdate,contacttime,cadincident,casenumber,dispatched,encountertype,beat,bfostopped,areastopped,blocknumber,Address,intelligenceled,bwcactivated,subject_reasonforencounter,suspicion_type_AB953,ReasonForStop,InitiatingOffense_AB953,TypeTraffic_AB953,TrafficCode,subjectnumber,LocationVehicleOccupant,subject_age,subject_agegroup,perceived_age_AB953,gender_opd,perceived_gender_AB953,GenderNonCon,LGBT,race_opd,perceived_race_AB953,RacePerceivedPrior,Disability,Fluency,Student,EduCode,EduCodeSubdivision,oaklandresident,Parole,Probation,stop_relatedactions_AB953,search_relatedactions_AB953,uof_relatedactions_AB953,other_actions_AB953,Consent_Person,Consent_Given_Person,Consent_Property,Consent_Given_Property,no_actions_above_ck,handcuffed,citationnumber,subject_durationofencounter,SearchRelatedActions_AB953,searchconducted,searched,SearchBasis_AB953,SearchTypeGrouping_opd,EvidDisc_AB953,discovery_opd,BasisForSeizure_AB953,recovery_opd,PropertySeized_AB953,ResultofStop_AB953,resultofstop_opd,UseOfForce_opd,FinalDate,VTKReportID,vtkreportid_without_minus_sign,Unique ID
10/2/21,43:00.0,LOP211002000927,21-046122,Non-Dispatch,Vehicle,26X,BFO 2,Area 4,800,50th Avenue,No,Yes,Traffic violation,NULL,Traffic Violation,23103(A)-VC-RECKLESS DRIVING:HIGHWAY-M,Moving violation,23103(A)-VC-RECKLESS DRIVING:HIGHWAY-M,1,Driver,33,30-39,35,M,Male,0,0,Hispanic,Hispanic/Latino(a),No,"None,",1,NULL,NULL,NULL,Yes,0,0,"Person removed from vehicle by order,Handcuffed or flex cuffed,Patrol car detention,","Search of person conducted,Search of property conducted,Vehicle impounded,",NULL,NULL,No,NULL,No,NULL,0,Yes,2027002,15,"Search of person conducted,Search of property conducted,Vehicle impounded,",Yes,Person and Property,"Suspected weapons,Officer safety/safety of others,Vehicle inventory,",Discretionary Search,"None,",No,NULL,No,NULL,"Field Interview card completed,In-field cite and release - Offense(s) required,",Arrest,NULL,10/27/21,540WJBWGCF9XPJ,540WJBWGCF9XPJ,540WJBWGCF9XPJ-1
10/2/21,46:00.0,LOP211002000756,NULL,Non-Dispatch,Vehicle,34X,BFO 2,Area 5,1600,85th Avenue,Yes,Yes,Traffic violation,NULL,Traffic Violation,21453(A)-VC-FAIL STOP LINE/ETC AT RED-I,Moving violation,21453(A)-VC-FAIL STOP LINE/ETC AT RED-I,1,Driver,26,18-29,30,M,Male,0,0,Black/African American,Black/African American,No,"None,",0,NULL,NULL,NULL,Yes,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,No,2045606,20,NULL,No,None,NULL,NULL,"None,",No,NULL,No,NULL,"Field Interview card completed,Citation for infraction - Offense(s) required,",Citation,NULL,10/3/21,767WJBSGRUSOB5,767WJBSGRUSOB5,767WJBSGRUSOB5-1
10/2/21,48:00.0,LOP211002000042,NULL,Non-Dispatch,Vehicle,30X,BFO 2,Area 5,7700,International Boulevard,No,Yes,Traffic violation,NULL,Traffic Violation,21655.5-VC-DISOBEY TRAFFIC LANE SIGN-I,Moving violation,21655.5-VC-DISOBEY TRAFFIC LANE SIGN-I,1,Driver,22,18-29,20,M,Male,0,0,Hispanic,Hispanic/Latino(a),No,"None,",0,NULL,NULL,NULL,Yes,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,No,NULL,15,NULL,No,None,NULL,NULL,"None,",No,NULL,No,NULL,"Field Interview card completed,Warning (verbal or written) - Offense(s) required,",Warning,NULL,10/2/21,876WJBD3KQJ9W6,876WJBD3KQJ9W6,876WJBD3KQJ9W6-1
10/2/21,02:00.0,LOP211002000279,21-046030,Non-Dispatch,Vehicle,14X,BFO 1,Area 2,300,Van Buren Avenue,No,Yes,Traffic violation,NULL,Traffic Violation,22450(A)-VC-FAIL STOP VEH:XWALK/ETC-I,Moving violation,22450(A)-VC-FAIL STOP VEH:XWALK/ETC-I,1,Driver,33,30-39,30,M,Male,0,0,Black/African American,Black/African American,No,"None,",0,NULL,NULL,NULL,No,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,No,2109558,20,NULL,No,None,NULL,NULL,"None,",No,NULL,No,NULL,"Field Interview card completed,Citation for infraction - Offense(s) required,",Citation,NULL,10/2/21,855WJBIXZ6JGTX,855WJBIXZ6JGTX,855WJBIXZ6JGTX-1
10/3/21,18:00.0,LOP211003000963,NULL,Non-Dispatch,Vehicle,33X,BFO 2,Area 5,1300,86th Avenue,No,Yes,Traffic violation,NULL,Traffic Violation,5200(A)-VC-DISPLAY LIC PLATES WRONG-I,Equipment violation,5200(A)-VC-DISPLAY LIC PLATES WRONG-I,1,Driver,32,30-39,40,M,Male,0,0,Black/African American,Black/African American,No,"None,",0,NULL,NULL,NULL,No,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,No,NULL,10,NULL,No,None,NULL,NULL,"None,",No,NULL,No,NULL,"Field Interview card completed,",No Action,NULL,10/4/21,764WJCWRVDOI8X,764WJCWRVDOI8X,764WJCWRVDOI8X-1
10/3/21,45:00.0,LOP211003000891,NULL,Non-Dispatch,Vehicle,03X,BFO 1,Area 1,300,8th Street,No,Yes,Traffic violation,NULL,Traffic Violation,21657-VC-DISOBEY TRAFFIC DIRECTION-I,Moving violation,21657-VC-DISOBEY TRAFFIC DIRECTION-I,1,Driver,32,30-39,20,M,Male,0,0,Asian,Pacific Islander,No,"None,",0,NULL,NULL,NULL,No,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,No,NULL,15,NULL,No,None,NULL,NULL,"None,",No,NULL,No,NULL,"Field Interview card completed,Warning (verbal or written) - Offense(s) required,",Warning,NULL,10/4/21,552WJCUZZ6W2GS,552WJCUZZ6W2GS,552WJCUZZ6W2GS-1
10/3/21,42:00.0,LOP211003000690,NULL,Non-Dispatch,Vehicle,33X,BFO 2,Area 5,2000,Church Street,Yes,Yes,Traffic violation,NULL,Traffic Violation,5200(A)-VC-DISPLAY LIC PLATES WRONG-I,Equipment violation,5200(A)-VC-DISPLAY LIC PLATES WRONG-I,1,Driver,23,18-29,25,M,Male,0,0,Hispanic,Hispanic/Latino(a),No,"None,",0,NULL,NULL,NULL,No,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,No,2024617,15,NULL,No,None,NULL,NULL,"None,",No,NULL,No,NULL,"Field Interview card completed,Citation for infraction - Offense(s) required,",Citation,NULL,10/6/21,526WJCRR1M9Q68,526WJCRR1M9Q68,526WJCRR1M9Q68-1
10/3/21,20:00.0,LOP211003000717,NULL,Non-Dispatch,Vehicle,26Y,BFO 2,Area 4,5700,International Boulevard,No,Yes,Traffic violation,NULL,Traffic Violation,22107-VC-UNSAF TURN &/OR NO SIGNAL-I,Moving violation,22107-VC-UNSAF TURN &/OR NO SIGNAL-I,1,Driver,25,18-29,25,M,Male,0,0,Black/African American,Black/African American,No,"None,",0,NULL,NULL,NULL,Unknown,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,No,NULL,10,NULL,No,None,NULL,NULL,"None,",No,NULL,No,NULL,"Field Interview card completed,Warning (verbal or written) - Offense(s) required,",Warning,NULL,10/5/21,456WJCRRADXI3Q,456WJCRRADXI3Q,456WJCRRADXI3Q-1
10/4/21,17:00.0,LOP212004000223,NULL,Non-Dispatch,Vehicle,02X,BFO 1,Area 1,700,Adeline Street,No,Yes,Traffic violation,NULL,Traffic Violation,21453(A)-VC-FAIL STOP LINE/ETC AT RED-I,Moving violation,21453(A)-VC-FAIL STOP LINE/ETC AT RED-I,1,Driver,41,Over 40,30,M,Male,0,0,Black/African American,Black/African American,Yes,"None,",0,NULL,NULL,NULL,Yes,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,No,2048693,10,NULL,No,None,NULL,NULL,"None,",No,NULL,No,NULL,"Citation for infraction - Offense(s) required,",Citation,NULL,10/8/21,067WJDL4ZWUOOX,067WJDL4ZWUOOX,067WJDL4ZWUOOX-1
10/4/21,51:00.0,LOP211004000835,21-046462,Non-Dispatch,Vehicle,34X,BFO 2,Area 5,8600,Bancroft Avenue,No,Yes,Traffic violation,NULL,Traffic Violation,23103-VC-RECKLESS DRIVING-M,Moving violation,23103-VC-RECKLESS DRIVING-M,1,Driver,25,18-29,25,M,Male,0,0,Other,Middle Eastern or South Asian,No,"None,",0,NULL,NULL,NULL,Yes,0,0,"Patrol car detention,","Vehicle impounded,",NULL,NULL,No,NULL,No,NULL,0,No,2270403,45,"Vehicle impounded,",No,None,NULL,NULL,"None,",No,NULL,No,NULL,"Field Interview card completed,In-field cite and release - Offense(s) required,",Arrest,NULL,10/8/21,RGSWJDTYXCWB6T,RGSWJDTYXCWB6T,RGSWJDTYXCWB6T-1
10/4/21,10:00.0,LOP211004000007,NULL,Non-Dispatch,Vehicle,29X,BFO 2,Area 5,5500,Bancroft Avenue,No,Yes,Traffic violation,NULL,Traffic Violation,21453(A)-VC-FAIL STOP LINE/ETC AT RED-I,Moving violation,21453(A)-VC-FAIL STOP LINE/ETC AT RED-I,1,Driver,20,18-29,20,M,Male,0,0,Hispanic,Hispanic/Latino(a),No,"None,",0,NULL,NULL,NULL,No,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,No,2262506,15,NULL,No,None,NULL,NULL,"None,",No,NULL,No,NULL,"Field Interview card completed,Citation for infraction - Offense(s) required,",Citation,NULL,10/5/21,002WJDLTZ0E093,002WJDLTZ0E093,002WJDLTZ0E093-1
10/4/21,17:00.0,LOP211004000036,NULL,Non-Dispatch,Vehicle,27X,BFO 2,Area 4,4500,Foothill Boulevard,No,Yes,Traffic violation,NULL,Traffic Violation,21453(A)-VC-FAIL STOP LINE/ETC AT RED-I,Moving violation,21453(A)-VC-FAIL STOP LINE/ETC AT RED-I,1,Driver,53,Over 40,50,F,Female,0,0,Black/African American,Black/African American,No,"None,",0,NULL,NULL,NULL,No,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,No,2269806,15,NULL,No,None,NULL,NULL,"None,",No,NULL,No,NULL,"Field Interview card completed,Warning (verbal or written) - Offense(s) required,Citation for infraction - Offense(s) required,",Citation,NULL,10/4/21,553WJDAVITR85R,553WJDAVITR85R,553WJDAVITR85R-1
10/4/21,45:00.0,LOP211004000046,NULL,Non-Dispatch,Vehicle,27X,BFO 2,Area 4,1600,High Street,No,Yes,Traffic violation,NULL,Traffic Violation,21453(A)-VC-FAIL STOP LINE/ETC AT RED-I,Moving violation,21453(A)-VC-FAIL STOP LINE/ETC AT RED-I,1,Driver,52,Over 40,40,M,Male,0,0,Hispanic,Hispanic/Latino(a),No,"None,",0,NULL,NULL,NULL,Yes,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,No,2269897,15,NULL,No,None,NULL,NULL,"None,",No,NULL,No,NULL,"Field Interview card completed,Citation for infraction - Offense(s) required,",Citation,NULL,10/9/21,553WJDBQXOVC6D,553WJDBQXOVC6D,553WJDBQXOVC6D-1
10/4/21,01:00.0,LOP211004000004,21-046284,Non-Dispatch,Vehicle,32X,BFO 2,Area 5,10400,International Boulevard,Yes,Yes,Traffic violation,NULL,Traffic Violation,23103-VC-RECKLESS DRIVING-M,Moving violation,23103-VC-RECKLESS DRIVING-M,1,Driver,19,18-29,18,M,Male,0,0,Hispanic,Hispanic/Latino(a),Yes,"None,",0,NULL,NULL,NULL,No,0,0,"Person removed from vehicle by order,Curbside detention,","Search of property conducted,Vehicle impounded,",NULL,NULL,No,NULL,No,NULL,0,No,2029153,15,"Search of property conducted,Vehicle impounded,",Yes,Property,"Vehicle inventory,",Non-Discretionary Search,"None,",No,NULL,No,NULL,"Field Interview card completed,In-field cite and release - Offense(s) required,",Arrest,NULL,10/6/21,LPRWJEX3UYWGS8,LPRWJEX3UYWGS8,LPRWJEX3UYWGS8-1
10/4/21,10:00.0,LOP211004000330,NULL,Non-Dispatch,Vehicle,32X,BFO 2,Area 5,9800,Plymouth Street,No,Yes,Traffic violation,NULL,Traffic Violation,21655.5-VC-DISOBEY TRAFFIC LANE SIGN-I,Moving violation,21655.5-VC-DISOBEY TRAFFIC LANE SIGN-I,1,Driver,36,30-39,30,M,Male,0,0,Asian,Middle Eastern or South Asian,Yes,"None,",0,NULL,NULL,NULL,No,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,No,NULL,20,NULL,No,None,NULL,NULL,"None,",No,NULL,No,NULL,"Field Interview card completed,Warning (verbal or written) - Offense(s) required,",Warning,NULL,10/9/21,762WJDJ1PD8VZC,762WJDJ1PD8VZC,762WJDJ1PD8VZC-1
10/4/21,15:00.0,LOP211004000959,21-046473,Non-Dispatch,Vehicle,12X,BFO 1,Area 2,4500,Telegraph Avenue,No,Yes,Traffic violation,NULL,Traffic Violation,21651(B)-VC-DRIVE WRONG WAY:DIV HWY-M,Moving violation,21651(B)-VC-DRIVE WRONG WAY:DIV HWY-M,1,Driver,32,30-39,35,M,Male,0,0,Hispanic,Hispanic/Latino(a),No,"None,",1,NULL,NULL,NULL,Yes,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,No,2119064,20,NULL,No,None,NULL,NULL,"None,",No,NULL,No,NULL,"Field Interview card completed,Citation for infraction - Offense(s) required,",Citation,NULL,10/12/21,445WJDURCPUJDP,445WJDURCPUJDP,445WJDURCPUJDP-1
10/5/21,45:00.0,LOP211005000788,21-046637,Non-Dispatch,Vehicle,27X,BFO 2,Area 4,1600,47th Avenue,No,Yes,Traffic violation,NULL,Traffic Violation,23103-VC-RECKLESS DRIVING-M,Moving violation,23103-VC-RECKLESS DRIVING-M,1,Driver,23,18-29,20,M,Male,0,0,Hispanic,Hispanic/Latino(a),Yes,"None,",0,NULL,NULL,NULL,Yes,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,No,2027003,15,NULL,No,None,NULL,NULL,"None,",No,NULL,No,NULL,"Field Interview card completed,Citation for infraction - Offense(s) required,In-field cite and release - Offense(s) required,",Arrest,NULL,12/2/21,SHQWJETCIZJUBI,SHQWJETCIZJUBI,SHQWJETCIZJUBI-1
10/5/21,18:00.0,LOP211005001053,NULL,Non-Dispatch,Vehicle,19X,BFO 1,Area 3,700,E 12th Street,No,Yes,Traffic violation,NULL,Traffic Violation,21453(A)-VC-FAIL STOP LINE/ETC AT RED-I,Moving violation,21453(A)-VC-FAIL STOP LINE/ETC AT RED-I,1,Driver,25,18-29,25,M,Male,0,0,Black/African American,Black/African American,No,"None,",0,NULL,NULL,NULL,Yes,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,No,NULL,15,NULL,No,None,NULL,NULL,"None,",No,NULL,No,NULL,"Field Interview card completed,Warning (verbal or written) - Offense(s) required,",Warning,NULL,1/10/22,9K9WJEXR3PF15S,9K9WJEXR3PF15S,9K9WJEXR3PF15S-1
10/5/21,41:00.0,LOP211005000720,NULL,Non-Dispatch,Vehicle,19X,BFO 1,Area 3,2100,E 15th Street,Yes,Yes,Traffic violation,NULL,Traffic Violation,5200(A)-VC-DISPLAY LIC PLATES WRONG-I,Equipment violation,5200(A)-VC-DISPLAY LIC PLATES WRONG-I,1,Driver,27,18-29,25,F,Female,0,0,Black/African American,Black/African American,No,"None,",0,NULL,NULL,NULL,Yes,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,No,NULL,10,NULL,No,None,NULL,NULL,"None,",No,NULL,No,NULL,"Field Interview card completed,Warning (verbal or written) - Offense(s) required,",Warning,NULL,11/4/21,531WJEQ0YFOXVI,531WJEQ0YFOXVI,531WJEQ0YFOXVI-1
10/5/21,30:00.0,LOP211005000975,NULL,Non-Dispatch,Vehicle,31X,BFO 2,Area 5,400,Hegenbeger Road,No,Yes,Traffic violation,NULL,Traffic Violation,21453(A)-VC-FAIL STOP LINE/ETC AT RED-I,Moving violation,21453(A)-VC-FAIL STOP LINE/ETC AT RED-I,1,Driver,59,Over 40,60,F,Female,0,0,Black/African American,Black/African American,No,"None,",0,NULL,NULL,NULL,Yes,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,No,NULL,12,NULL,No,None,NULL,NULL,"None,",No,NULL,No,NULL,"Warning (verbal or written) - Offense(s) required,",Warning,NULL,1/20/22,S9VWJFELV0R81H,S9VWJFELV0R81H,S9VWJFELV0R81H-1
10/6/21,24:00.0,LOP211006000869,NULL,Non-Dispatch,Vehicle,27Y,BFO 2,Area 4,1400,65th Avenue,Yes,Yes,Traffic violation,NULL,Traffic Violation,26708.5-VC-WINDOW INSTAL/ETC MAT VIO-I,Equipment violation,26708.5-VC-WINDOW INSTAL/ETC MAT VIO-I,1,Driver,28,18-29,25,M,Male,0,0,Black/African American,Black/African American,No,"None,",0,NULL,NULL,NULL,Yes,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,No,NULL,3,NULL,No,None,NULL,NULL,"None,",No,NULL,No,NULL,"Field Interview card completed,Warning (verbal or written) - Offense(s) required,",Warning,NULL,2/24/22,880WJFSMXHOJ2I,880WJFSMXHOJ2I,880WJFSMXHOJ2I-1
10/6/21,05:00.0,LOP211006000798,NULL,Non-Dispatch,Vehicle,30Y,BFO 2,Area 5,2600,73rd Avenue,No,Yes,Traffic violation,NULL,Traffic Violation,21453(A)-VC-FAIL STOP LINE/ETC AT RED-I,Moving violation,21453(A)-VC-FAIL STOP LINE/ETC AT RED-I,1,Driver,61,Over 40,60,M,Male,0,0,Black/African American,Black/African American,No,"None,",0,NULL,NULL,NULL,Yes,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,No,2026458,10,NULL,No,None,NULL,NULL,"None,",No,NULL,No,NULL,"Field Interview card completed,Citation for infraction - Offense(s) required,",Citation,NULL,10/7/21,860WJFSATTZLW7,860WJFSATTZLW7,860WJFSATTZLW7-1
10/6/21,44:00.0,LOP211006000882,21-046849,Non-Dispatch,Vehicle,30X,BFO 2,Area 5,7200,Bancroft Avenue,No,Yes,Traffic violation,NULL,Traffic Violation,21453(A)-VC-FAIL STOP LINE/ETC AT RED-I,Moving violation,21453(A)-VC-FAIL STOP LINE/ETC AT RED-I,1,Driver,25,18-29,25,M,Male,0,0,Black/African American,Black/African American,No,"None,",0,NULL,NULL,NULL,Yes,0,0,"Person removed from vehicle by physical contact,Handcuffed or flex cuffed,Patrol car detention,","Search of person conducted,Search of property conducted,Property seized,",NULL,NULL,No,NULL,No,NULL,0,Yes,2324061,120,"Search of person conducted,Search of property conducted,Property seized,",Yes,Person and Property,"Officer safety/safety of others,",Discretionary Search,"Ammunition,",Yes,"Contraband,",Yes,"Ammunition,","Field Interview card completed,In-field cite and release - Offense(s) required,Custodial arrest without warrant - Offense(s) required,",Arrest,NULL,10/9/21,880WJFUC3YB69W,880WJFUC3YB69W,880WJFUC3YB69W-1
10/6/21,44:00.0,LOP211006000882,21-046849,Non-Dispatch,Vehicle,30X,BFO 2,Area 5,7200,Bancroft Avenue,No,Yes,Traffic violation,NULL,Traffic Violation,27315-VC-SEATBELT VIOLATION-I,Equipment violation,27315-VC-SEATBELT VIOLATION-I,2,Passenger,27,18-29,25,M,Male,0,0,Black/African American,Black/African American,No,"None,",0,NULL,NULL,NULL,Yes,0,1,"Person removed from vehicle by order,Handcuffed or flex cuffed,Patrol car detention,","Search of person conducted,",NULL,NULL,No,NULL,No,NULL,0,Yes,NULL,120,"Search of person conducted,",Yes,Person,"Officer safety/safety of others,Incident to arrest,",Discretionary Search,"None,",No,NULL,No,NULL,"Field Interview card completed,Warning (verbal or written) - Offense(s) required,Custodial arrest pursuant to outstanding warrant,",Arrest,NULL,10/9/21,880WJFUC3YB69W,880WJFUC3YB69W,880WJFUC3YB69W-2
10/6/21,44:00.0,LOP211006000882,21-046849,Non-Dispatch,Vehicle,30X,BFO 2,Area 5,7200,Bancroft Avenue,No,Yes,Traffic violation,NULL,Traffic Violation,27315-VC-SEATBELT VIOLATION-I,Equipment violation,27315-VC-SEATBELT VIOLATION-I,3,Passenger,25,18-29,25,M,Male,0,0,Black/African American,Black/African American,No,"None,",0,NULL,NULL,NULL,Yes,0,0,"Person removed from vehicle by order,Handcuffed or flex cuffed,Patrol car detention,","Search of person conducted,Search of property conducted,",NULL,NULL,No,NULL,No,NULL,0,Yes,NULL,120,"Search of person conducted,Search of property conducted,",Yes,Person and Property,"Officer safety/safety of others,Incident to arrest,",Discretionary Search,"Firearm(s),Ammunition,",Yes,NULL,No,NULL,"Field Interview card completed,Warning (verbal or written) - Offense(s) required,Custodial arrest without warrant - Offense(s) required,Custodial arrest pursuant to outstanding warrant,",Arrest,NULL,10/9/21,880WJFUC3YB69W,880WJFUC3YB69W,880WJFUC3YB69W-3
10/6/21,54:00.0,LOP211006000787,NULL,Non-Dispatch,Vehicle,17X,BFO 1,Area 3,400,E 17th Street,No,Yes,Traffic violation,NULL,Traffic Violation,22450(A)-VC-FAIL STOP VEH:XWALK/ETC-I,Moving violation,22450(A)-VC-FAIL STOP VEH:XWALK/ETC-I,1,Driver,59,Over 40,55,M,Male,0,0,Asian,Asian,No,"None,",1,NULL,NULL,NULL,No,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,No,NULL,5,NULL,No,None,NULL,NULL,"None,",No,NULL,No,NULL,"Field Interview card completed,Warning (verbal or written) - Offense(s) required,",Warning,NULL,10/7/21,414WJFUEPSMZO4,414WJFUEPSMZO4,414WJFUEPSMZO4-1
10/6/21,50:00.0,LOP211006000889,NULL,Non-Dispatch,Vehicle,15X,BFO 1,Area 3,200,Foothill Boulevard,No,Yes,Traffic violation,NULL,Traffic Violation,22450(A)-VC-FAIL STOP VEH:XWALK/ETC-I,Moving violation,22450(A)-VC-FAIL STOP VEH:XWALK/ETC-I,1,Driver,27,18-29,30,M,Male,0,0,Black/African American,Black/African American,No,"None,",0,NULL,NULL,NULL,No,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,No,NULL,10,NULL,No,None,NULL,NULL,"None,",No,NULL,No,NULL,"Field Interview card completed,Warning (verbal or written) - Offense(s) required,",Warning,NULL,10/7/21,414WJFUK3QMGUQ,414WJFUK3QMGUQ,414WJFUK3QMGUQ-1
10/6/21,32:00.0,LOP211006000762,NULL,Non-Dispatch,Vehicle,03X,BFO 1,Area 1,900,Franklin Street,No,Yes,Traffic violation,NULL,Traffic Violation,23123.5-VC-NO HND HLD DEVICE W/DRIVE-I,Moving violation,23123.5-VC-NO HND HLD DEVICE W/DRIVE-I,1,Driver,34,30-39,30,F,Female,0,0,White,White,No,"None,",0,NULL,NULL,NULL,Yes,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,No,2137756,10,NULL,No,None,NULL,NULL,"None,",No,NULL,No,NULL,"Field Interview card completed,Citation for infraction - Offense(s) required,",Citation,NULL,11/4/21,217WJFR3QPK9LZ,217WJFR3QPK9LZ,217WJFR3QPK9LZ-1
10/6/21,40:00.0,LOP211006000938,NULL,Non-Dispatch,Vehicle,19X,BFO 1,Area 3,1000,International Boulevard,Yes,Yes,Traffic violation,NULL,Traffic Violation,21453(A)-VC-FAIL STOP LINE/ETC AT RED-I,Moving violation,21453(A)-VC-FAIL STOP LINE/ETC AT RED-I,1,Driver,22,18-29,25,M,Male,0,0,Hispanic,Hispanic/Latino(a),No,"None,",0,NULL,NULL,NULL,No,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,No,2133215,30,NULL,No,None,NULL,NULL,"None,",No,NULL,No,NULL,"Field Interview card completed,Citation for infraction - Offense(s) required,",Citation,NULL,10/8/21,523WJFUBRQMGPO,523WJFUBRQMGPO,523WJFUBRQMGPO-1
10/6/21,45:00.0,LOP211006000776,NULL,Non-Dispatch,Vehicle,25X,BFO 2,Area 4,4500,MacArthur Boulevard,No,Yes,Traffic violation,NULL,Traffic Violation,23109-VC-SPEED CONTEST/EXH/BLCK RD-M,Moving violation,23109-VC-SPEED CONTEST/EXH/BLCK RD-M,1,Driver,25,18-29,30,M,Male,0,0,Black/African American,Black/African American,No,"Other disability,",0,NULL,NULL,NULL,Unknown,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,No,NULL,10,NULL,No,None,NULL,NULL,"None,",No,NULL,No,NULL,"Field Interview card completed,Warning (verbal or written) - Offense(s) required,",Warning,NULL,10/14/21,456WJGPGWZUWDK,456WJGPGWZUWDK,456WJGPGWZUWDK-1
10/6/21,00:00.0,LOP211006000739,NULL,Non-Dispatch,Vehicle,34X,BFO 2,Area 5,8300,Olive Street,No,Yes,Traffic violation,NULL,Traffic Violation,21209-VC-MOTOR VEH IN BIKE LANE-I,Moving violation,21209-VC-MOTOR VEH IN BIKE LANE-I,1,Driver,77,Over 40,60,F,Female,0,0,Black/African American,Black/African American,No,"None,",0,NULL,NULL,NULL,Yes,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,No,NULL,15,NULL,No,None,NULL,NULL,"None,",No,NULL,No,NULL,"Field Interview card completed,Warning (verbal or written) - Offense(s) required,",Warning,NULL,10/8/21,554WJFQM3FIVBB,554WJFQM3FIVBB,554WJFQM3FIVBB-1
10/7/21,54:00.0,LOP211007000508,NULL,Non-Dispatch,Vehicle,06X,BFO 1,Area 1,700,33rd Street,No,Yes,Traffic violation,NULL,Traffic Violation,22450(A)-VC-FAIL STOP VEH:XWALK/ETC-I,Moving violation,22450(A)-VC-FAIL STOP VEH:XWALK/ETC-I,1,Driver,23,18-29,25,M,Male,0,0,Hispanic,Hispanic/Latino(a),No,"None,",0,NULL,NULL,NULL,Yes,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,No,NULL,20,NULL,No,None,NULL,NULL,"None,",No,NULL,No,NULL,"Field Interview card completed,Warning (verbal or written) - Offense(s) required,",Warning,NULL,10/29/21,8QSWJGQGRP27JT,8QSWJGQGRP27JT,8QSWJGQGRP27JT-1
10/7/21,11:00.0,LOP211007000712,NULL,Non-Dispatch,Vehicle,35X,BFO 2,Area 5,3100,98th Avenue,No,Yes,Traffic violation,NULL,Traffic Violation,22450(A)-VC-FAIL STOP VEH:XWALK/ETC-I,Moving violation,22450(A)-VC-FAIL STOP VEH:XWALK/ETC-I,1,Driver,30,30-39,30,M,Male,0,0,Black/African American,Black/African American,No,"None,",0,NULL,NULL,NULL,Yes,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,No,2026459,10,NULL,No,None,NULL,NULL,"None,",No,NULL,No,NULL,"Field Interview card completed,Citation for infraction - Offense(s) required,",Citation,NULL,10/8/21,860WJGQRXBUYWY,860WJGQRXBUYWY,860WJGQRXBUYWY-1
10/7/21,18:00.0,LOP211007000535,NULL,Non-Dispatch,Vehicle,06X,BFO 1,Area 1,3200,West Street,No,Yes,Traffic violation,NULL,Traffic Violation,22450(A)-VC-FAIL STOP VEH:XWALK/ETC-I,Moving violation,22450(A)-VC-FAIL STOP VEH:XWALK/ETC-I,1,Driver,32,30-39,30,M,Male,0,0,Black/African American,Black/African American,No,"None,",0,NULL,NULL,NULL,Yes,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,No,NULL,7,NULL,No,None,NULL,NULL,"None,",No,NULL,No,NULL,"Field Interview card completed,Warning (verbal or written) - Offense(s) required,",Warning,NULL,10/22/21,529WJGMMMZS8T0,529WJGMMMZS8T0,529WJGMMMZS8T0-1
