date,time,race,race perceived prior,type,location,sunsettime,dusktime,mins_sunset,mins_dusk,mins_stop_time,mins_before_dusk,itp,dark,neighborhood,zip,coords,gmap address
2022-08-05,1900-01-01 20:38:00,black/african american,False,Moving Violation,800  virginia st,20:13:23,20:42:39,1213.0,1243.0,1238.0,5.0,1,0,Virginia Street,94710,"37.8720088, -122.2999279","800 Virginia St, Berkeley, CA 94710, USA"
2022-03-29,1900-01-01 19:24:00,black/african american,False,Equipment Violation,8th st,19:29:14,19:56:10,1169.0,1196.0,1164.0,32.0,1,0,Alameda County,United States,"37.7797737, -122.2956545","8th St, California, USA"
2021-03-06,1900-01-01 19:52:00,black/african american,False,Moving Violation,900  63rd st,18:07:47,18:34:33,1088.0,1115.0,1192.0,-77.0,1,1,63rd Street,94608,"37.847164, -122.2765432","900 63rd St, Oakland, CA 94608, USA"
2022-04-02,1900-01-01 20:36:00,white,False,Moving Violation,900  arlington ave,19:32:54,19:59:58,1173.0,1200.0,1236.0,-36.0,1,1,Arlington Avenue,2807,"37.842439, -122.2741244","900 Arlington Ave, Oakland, CA 94608, USA"
2021-01-15,1900-01-01 20:46:00,white,False,Moving Violation,900  ashby ave,17:14:03,17:43:17,1034.0,1063.0,1246.0,-183.0,1,1,Ashby Avenue,2806,"37.8508951, -122.2908694","900 Ashby Ave, Berkeley, CA 94710, USA"
2020-12-11,1900-01-01 20:03:00,black/african american,False,Moving Violation,900  ashby ave,16:49:56,17:19:51,1010.0,1040.0,1203.0,-163.0,1,1,Ashby Avenue,2806,"37.8508951, -122.2908694","900 Ashby Ave, Berkeley, CA 94710, USA"
2021-11-20,1900-01-01 19:09:00,middle eastern/south asian,False,Moving Violation,900  cedar st,16:53:49,17:22:45,1014.0,1043.0,1149.0,-106.0,1,1,Cedar Street,1824,"37.8741742, -122.2983718","900 Cedar St, Berkeley, CA 94710, USA"
2020-11-29,1900-01-01 19:35:00,black/african american,False,Equipment Violation,900  channing way,16:50:13,17:19:39,1010.0,1040.0,1175.0,-135.0,1,1,Channing Way,2316,"37.861785, -122.294349","900 Channing Way, Berkeley, CA 94710, USA"
2021-07-30,1900-01-01 21:02:00,white,False,Moving Violation,900  dwight way,20:19:13,20:48:59,1219.0,1249.0,1262.0,-13.0,1,1,Dwight Way,94710,"37.85984060000001, -122.2941672","900 Dwight Way, Berkeley, CA 94710, USA"
2021-03-12,1900-01-01 19:51:00,black/african american,False,Moving Violation,900  parker st,18:13:35,18:40:18,1094.0,1120.0,1191.0,-71.0,1,1,Parker Street,94710,"37.8584373, -122.2934739","900 Parker St, Berkeley, CA 94710, USA"
2021-12-04,1900-01-01 20:35:00,black/african american,False,Moving Violation,900  san pablo ave,16:49:29,17:19:10,1009.0,1039.0,1235.0,-196.0,1,1,San Pablo Avenue,5102,"38.005481, -122.3062339","900 San Pablo Ave, Pinole, CA 94564, USA"
2021-09-19,1900-01-01 21:07:00,black/african american,False,Moving Violation,900  university ave,19:09:53,19:36:36,1150.0,1177.0,1267.0,-90.0,1,1,University Avenue,94710,"37.868105, -122.2965051","900 University Ave, Berkeley, CA 94710, USA"
2020-12-13,1900-01-01 19:07:00,hispanic/latino,False,Non-moving violation / including registration,900  university ave,16:50:23,17:20:21,1010.0,1040.0,1147.0,-107.0,1,1,University Avenue,94710,"37.868105, -122.2965051","900 University Ave, Berkeley, CA 94710, USA"
2022-04-02,1900-01-01 19:17:00,black/african american,False,Equipment Violation,900  university ave,19:32:54,19:59:58,1173.0,1200.0,1157.0,43.0,1,0,University Avenue,94710,"37.868105, -122.2965051","900 University Ave, Berkeley, CA 94710, USA"
2021-03-27,1900-01-01 17:38:00,middle eastern/south asian,False,Moving Violation,900  university ave,19:27:37,19:54:30,1168.0,1194.0,1058.0,136.0,1,0,University Avenue,94710,"37.868105, -122.2965051","900 University Ave, Berkeley, CA 94710, USA"
2021-01-12,1900-01-01 18:51:00,black/african american,False,Equipment Violation,900  university ave,17:10:57,17:40:22,1031.0,1060.0,1131.0,-71.0,1,1,University Avenue,94710,"37.868105, -122.2965051","900 University Ave, Berkeley, CA 94710, USA"
2022-03-27,1900-01-01 19:54:00,black/african american,False,Moving Violation,acton st,19:27:23,19:54:16,1167.0,1194.0,1194.0,0.0,1,1,Berkeley,United States,"37.8660099, -122.2837981","Acton St, Berkeley, CA, USA"
2022-07-19,1900-01-01 17:30:00,white,False,Moving Violation,addison street  &  sacramento st,20:28:12,20:58:55,1228.0,1259.0,1050.0,209.0,1,0,Poets Corner,94703,"37.8694542, -122.2817809","Addison St & Sacramento St, Berkeley, CA 94703, USA"
2021-09-17,1900-01-01 18:51:00,hispanic/latino,False,Moving Violation,adeline & alcatraz,19:13:00,19:39:46,1153.0,1180.0,1131.0,49.0,1,0,Berkeley,94703,"37.849115, -122.271091","Adeline St. at Alcatraz Ave., Berkeley, CA 94703, USA"
2021-09-18,1900-01-01 18:54:00,hispanic/latino,False,Moving Violation,adeline & woolsey,19:11:27,19:38:11,1151.0,1178.0,1134.0,44.0,1,0,Berkeley,94703,"37.8519295, -122.2700332","Adeline St & Woolsey St, Berkeley, CA 94703, USA"
2022-09-04,1900-01-01 19:39:00,black/african american,False,Moving Violation,adeline st,19:33:27,20:00:39,1173.0,1201.0,1179.0,22.0,1,0,Alameda County,United States,"37.8284011, -122.2793409","Adeline St, California, USA"
2020-12-31,1900-01-01 20:02:00,middle eastern/south asian,False,Equipment Violation,adeline st,17:00:03,17:29:57,1020.0,1050.0,1202.0,-152.0,1,1,Alameda County,United States,"37.8284011, -122.2793409","Adeline St, California, USA"
2021-09-17,1900-01-01 20:01:00,asian,False,Moving Violation,adeline st,19:13:00,19:39:46,1153.0,1180.0,1201.0,-21.0,1,1,Alameda County,United States,"37.8284011, -122.2793409","Adeline St, California, USA"
2021-04-23,1900-01-01 20:06:00,black/african american,False,Equipment Violation,adeline & alcatraz,19:52:29,20:20:46,1192.0,1221.0,1206.0,15.0,1,0,Berkeley,94703,"37.849115, -122.271091","Adeline St. at Alcatraz Ave., Berkeley, CA 94703, USA"
2021-04-04,1900-01-01 19:45:00,white,False,Moving Violation,adeline & fairview,19:34:58,20:02:07,1175.0,1202.0,1185.0,17.0,1,0,South Berkeley,94703,"37.8506636, -122.2707769","Adeline St & Fairview St, Berkeley, CA 94703, USA"
2021-03-28,1900-01-01 20:29:00,white,False,Moving Violation,adeline & russell,19:28:32,19:55:26,1169.0,1195.0,1229.0,-34.0,1,1,South Berkeley,94703,"37.8562239, -122.2687503","Adeline St & Russell St, Berkeley, CA 94703, USA"
2021-01-28,1900-01-01 17:47:00,black/african american,False,Moving Violation,adeline at russell,17:28:16,17:56:43,1048.0,1077.0,1067.0,10.0,1,0,South Berkeley,94703,"37.8562239, -122.2687503","Adeline St & Russell St, Berkeley, CA 94703, USA"
2021-02-23,1900-01-01 19:59:00,black/african american,False,Moving Violation,allston way & ninth st,17:56:42,18:23:46,1077.0,1104.0,1199.0,-95.0,1,1,Southwest Berkeley,94710,"37.8659284, -122.2935297","Allston Way & Ninth St, Berkeley, CA 94710, USA"
2020-10-17,1900-01-01 20:10:00,middle eastern/south asian,False,Moving Violation,allston way & shattuck avenue.,18:27:39,18:54:42,1108.0,1135.0,1210.0,-75.0,1,1,Downtown Berkeley,94704,"37.8694095, -122.2679035","Shattuck Ave. & Allston Way, Berkeley, CA 94704, USA"
2021-03-28,1900-01-01 18:43:00,white,False,Moving Violation,ashby & california,19:28:32,19:55:26,1169.0,1195.0,1123.0,72.0,1,0,South Berkeley,94703,"37.8535627, -122.276915","California St & Ashby Ave, Berkeley, CA 94703, USA"
2021-03-28,1900-01-01 20:39:00,black/african american,False,Moving Violation,ashby & mlk,19:28:32,19:55:26,1169.0,1195.0,1239.0,-44.0,1,1,South Berkeley,94703,"37.8542956, -122.2709924","Martin Luther King Jr Way & Ashby Ave, Berkeley, CA 94703, USA"
2022-04-22,1900-01-01 18:24:00,hispanic/latino,False,Moving Violation,ashby & shattuck,19:51:20,20:19:32,1191.0,1220.0,1104.0,116.0,1,0,South Berkeley,94705,"37.8552946, -122.2665022","Shattuck Ave. & Ashby Ave, Berkeley, CA 94705, USA"
2022-04-22,1900-01-01 20:01:00,hispanic/latino,False,Moving Violation,ashby & shuttuck,19:51:20,20:19:32,1191.0,1220.0,1201.0,19.0,1,0,South Berkeley,94705,"37.8552946, -122.2665022","Shattuck Ave. & Ashby Ave, Berkeley, CA 94705, USA"
2022-03-01,1900-01-01 19:02:00,white,False,Moving Violation,ashby & mabel,18:02:35,18:29:28,1083.0,1109.0,1142.0,-33.0,1,1,Southwest Berkeley,94702,"37.8527429, -122.2836967","Mabel St & Ashby Ave, Berkeley, CA 94702, USA"
2022-07-15,1900-01-01 20:24:00,white,True,Moving Violation,ashby ave & 7th street ,20:30:33,21:01:34,1231.0,1262.0,1224.0,38.0,1,0,Southwest Berkeley,94710,"37.8510182, -122.2910929","Seventh St & Ashby Ave, Berkeley, CA 94710, USA"
2022-07-14,1900-01-01 18:46:00,hispanic/latino,True,Moving Violation,ashby ave & i80,20:31:04,21:02:09,1231.0,1262.0,1126.0,136.0,1,0,Berkeley,United States,"37.8545031, -122.2694327","Ashby Ave, Berkeley, CA, USA"
2021-05-07,1900-01-01 19:42:00,white,True,Moving Violation,ashby &  adeline,20:05:22,20:34:48,1205.0,1235.0,1182.0,53.0,1,0,South Berkeley,94703,"37.8546188, -122.2691712","Adeline St & Ashby Ave, Berkeley, CA 94703, USA"
2022-08-17,1900-01-01 18:57:00,white,False,Moving Violation,bancroft & dana,19:59:01,20:27:19,1199.0,1227.0,1137.0,90.0,1,0,Berkeley,94720,"37.8685055, -122.2617699","Bancroft Way & Dana St, Berkeley, CA 94720, USA"
2022-07-14,1900-01-01 17:27:00,white,False,Moving Violation,bancroft & fulton,20:31:04,21:02:09,1231.0,1262.0,1047.0,215.0,1,0,Berkeley,94704,"37.8675781, -122.2651172","Bancroft /Fulton Parking Lot, Berkeley, CA 94704, USA"
2022-04-20,1900-01-01 18:26:00,asian,False,Moving Violation,bancroft & fulton,19:49:29,20:17:32,1189.0,1218.0,1106.0,112.0,1,0,Berkeley,94704,"37.8675781, -122.2651172","Bancroft /Fulton Parking Lot, Berkeley, CA 94704, USA"
2022-07-13,1900-01-01 18:15:00,hispanic/latino,False,Moving Violation,bancroft & fulton,20:31:33,21:02:42,1232.0,1263.0,1095.0,168.0,1,0,Berkeley,94704,"37.8675781, -122.2651172","Bancroft /Fulton Parking Lot, Berkeley, CA 94704, USA"
2022-07-13,1900-01-01 17:19:00,white,False,Moving Violation,bancroft & fulton,20:31:33,21:02:42,1232.0,1263.0,1039.0,224.0,1,0,Berkeley,94704,"37.8675781, -122.2651172","Bancroft /Fulton Parking Lot, Berkeley, CA 94704, USA"
2022-07-13,1900-01-01 17:30:00,white,False,Moving Violation,bancroft & fulton,20:31:33,21:02:42,1232.0,1263.0,1050.0,213.0,1,0,Berkeley,94704,"37.8675781, -122.2651172","Bancroft /Fulton Parking Lot, Berkeley, CA 94704, USA"
2021-09-14,1900-01-01 19:25:00,black/african american,False,Moving Violation,bancroft & shattuck,19:17:41,19:44:31,1158.0,1185.0,1165.0,20.0,1,0,Downtown Berkeley,94704,"37.8676154, -122.2677181","Shattuck Ave. & Bancroft Way, Berkeley, CA 94704, USA"
2022-08-31,1900-01-01 17:40:00,black/african american,False,Moving Violation,bancroft & college,19:39:26,20:06:49,1179.0,1207.0,1060.0,147.0,1,0,Berkeley,94720,"37.8693333, -122.2551512","Bancroft Way at College Ave., Berkeley, CA 94720, USA"
2022-08-15,1900-01-01 17:53:00,middle eastern/south asian,False,Moving Violation,bancroft & telegraph,20:01:36,20:30:03,1202.0,1230.0,1073.0,157.0,1,0,Berkeley,94720,"37.8686135, -122.2605215","Bancroft Way & Telegraph Av, Berkeley, CA 94720, USA"
2022-08-15,1900-01-01 18:58:00,black/african american,False,Equipment Violation,bankcroft & dana,20:01:36,20:30:03,1202.0,1230.0,1138.0,92.0,1,0,Berkeley,94720,"37.8685055, -122.2617699","Bancroft Way & Dana St, Berkeley, CA 94720, USA"
2022-08-15,1900-01-01 18:21:00,white,False,Moving Violation,bankcroft & fulton,20:01:36,20:30:03,1202.0,1230.0,1101.0,129.0,1,0,Berkeley,94704,"37.8675781, -122.2651172","Bancroft /Fulton Parking Lot, Berkeley, CA 94704, USA"
2021-03-10,1900-01-01 18:11:00,asian,False,Moving Violation,berkeley way at oxford,18:11:40,18:38:24,1092.0,1118.0,1091.0,27.0,1,0,Berkeley,94720,"37.873372, -122.2661207","Berkeley Way & Oxford St, Berkeley, CA 94720, USA"
2021-07-03,1900-01-01 19:20:00,black/african american,False,Moving Violation,carleton at fulton,20:34:40,21:06:23,1235.0,1266.0,1160.0,106.0,1,0,South Berkeley,94704,"37.8615733, -122.2646854","Carleton St & Fulton St, Berkeley, CA 94704, USA"
2022-09-04,1900-01-01 18:07:00,asian,False,Moving Violation,cedar & shattuck ave,19:33:27,20:00:39,1173.0,1201.0,1087.0,114.0,1,0,North Berkeley,94709,"37.8784363, -122.2690398","Shattuck Ave. & Cedar St, Berkeley, CA 94709, USA"
2022-01-08,1900-01-01 19:29:00,asian,False,Moving Violation,centennial dr,17:06:48,17:36:25,1027.0,1056.0,1169.0,-113.0,1,1,Alameda County,United States,"37.8779042, -122.2435668","Centennial Dr, California, USA"
2022-08-05,1900-01-01 20:59:00,black/african american,False,Equipment Violation,center st,20:13:23,20:42:39,1213.0,1243.0,1259.0,-16.0,1,1,Berkeley,94704,"37.8701627, -122.2692724","Center St, Berkeley, CA 94704, USA"
2022-04-24,1900-01-01 20:22:00,middle eastern/south asian,False,Moving Violation,center st,19:53:11,20:21:32,1193.0,1222.0,1222.0,0.0,1,1,Berkeley,94704,"37.8701627, -122.2692724","Center St, Berkeley, CA 94704, USA"
2021-02-13,1900-01-01 17:51:00,middle eastern/south asian,False,Non-moving violation / including registration,channing way & milvia st,17:46:05,18:13:35,1066.0,1094.0,1071.0,23.0,1,0,Downtown Berkeley,94704,"37.8654556, -122.270051","Milvia St & Channing Way, Berkeley, CA 94704, USA"
2022-03-31,1900-01-01 18:50:00,white,False,Moving Violation,channing way & bowditch,19:31:04,19:58:04,1171.0,1198.0,1130.0,68.0,1,0,Southside,94720,"37.8671988, -122.2565531","Bowditch St & Channing Way, Berkeley, CA 94720, USA"
2021-09-18,1900-01-01 20:59:00,hispanic/latino,False,Moving Violation,claremont blvd & russell st,19:11:27,19:38:11,1151.0,1178.0,1259.0,-81.0,1,1,Claremont,94705,"37.8589657, -122.2453202","Russell St & Claremont Blvd, Berkeley, CA 94705, USA"
2021-08-31,1900-01-01 17:38:00,white,False,Moving Violation,college av & dwight way,19:39:04,20:06:27,1179.0,1206.0,1058.0,148.0,1,0,Elmwood,94704,"37.865707, -122.2539054","Dwight Way & College Ave, Berkeley, CA 94704, USA"
2021-07-10,1900-01-01 17:29:00,black/african american,False,Moving Violation,college ave at derby st,20:32:43,21:04:04,1233.0,1264.0,1049.0,215.0,1,0,Elmwood,94705,"37.8621145, -122.2535514","College Ave & Derby St, Berkeley, CA 94705, USA"
2022-03-31,1900-01-01 18:15:00,black/african american,False,Moving Violation,college avenue & garber st,19:31:04,19:58:04,1171.0,1198.0,1095.0,103.0,1,0,Elmwood,94705,"37.8606834, -122.2534081","College Ave & Garber St, Berkeley, CA 94705, USA"
2021-08-31,1900-01-01 18:54:00,white,False,Moving Violation,dana & durant,19:39:04,20:06:27,1179.0,1206.0,1134.0,72.0,1,0,Southside,94704,"37.8674222, -122.2614165","Durant Av & Dana St, Berkeley, CA 94704, USA"
2021-07-30,1900-01-01 20:01:00,white,False,Moving Violation,delaware & sacramento,20:19:13,20:48:59,1219.0,1249.0,1201.0,48.0,1,0,Northwest Berkeley,94702,"37.873058, -122.2823435","Sacramento St & Delaware St, Berkeley, CA 94702, USA"
2020-12-19,1900-01-01 19:21:00,middle eastern/south asian,False,Equipment Violation,derby street &  san pablo ave,16:52:30,17:22:33,1012.0,1043.0,1161.0,-118.0,1,1,Southwest Berkeley,94702,"37.8576479, -122.2883779","Derby St & San Pablo Ave, Berkeley, CA 94702, USA"
2020-10-23,1900-01-01 19:14:00,asian,False,Moving Violation,durant & bowditch,18:19:48,18:47:06,1100.0,1127.0,1154.0,-27.0,1,1,Southside,94704,"37.8681013, -122.256738","Bowditch St & Durant Ave, Berkeley, CA 94704, USA"
2022-09-15,1900-01-01 19:32:00,black/african american,True,Equipment Violation,dwight way,19:16:30,19:43:19,1156.0,1183.0,1172.0,11.0,1,0,Alameda County,United States,"37.8636593, -122.2698367","Dwight Way, California, USA"
2022-06-08,1900-01-01 20:34:00,hispanic/latino,False,Equipment Violation,dwight way,20:29:42,21:01:28,1230.0,1261.0,1234.0,27.0,1,0,Alameda County,United States,"37.8636593, -122.2698367","Dwight Way, California, USA"
2022-04-26,1900-01-01 18:46:00,black/african american,False,Moving Violation,dwight way at byron street eet,19:55:02,20:23:32,1195.0,1224.0,1126.0,98.0,1,0,Poets Corner,94702,"37.8612094, -122.2887643","Dwight Way & Byron St, Berkeley, CA 94702, USA"
2022-03-27,1900-01-01 20:41:00,black/african american,False,Moving Violation,fairview st,19:27:23,19:54:16,1167.0,1194.0,1241.0,-47.0,1,1,Alameda County,United States,"37.850581, -122.2715176","Fairview St, California, USA"
2022-07-14,1900-01-01 19:08:00,white,True,Moving Violation,folgers at & hollis,20:31:04,21:02:09,1231.0,1262.0,1148.0,114.0,1,0,Southwest Berkeley,94710,"37.8497233, -122.2924884","Folger Ave & Hollis St, Berkeley, CA 94710, USA"
2020-12-10,1900-01-01 19:11:00,black/african american,False,Moving Violation,fulton & bancroft,16:49:46,17:19:39,1010.0,1040.0,1151.0,-111.0,1,1,Berkeley,94704,"37.8675781, -122.2651172","Bancroft /Fulton Parking Lot, Berkeley, CA 94704, USA"
2022-07-13,1900-01-01 17:53:00,white,False,Moving Violation,fulton & bancroft,20:31:33,21:02:42,1232.0,1263.0,1073.0,190.0,1,0,Berkeley,94704,"37.8675781, -122.2651172","Bancroft /Fulton Parking Lot, Berkeley, CA 94704, USA"
2022-08-27,1900-01-01 18:23:00,black/african american,False,Equipment Violation,gilman st,19:45:16,20:12:53,1185.0,1213.0,1103.0,110.0,1,0,Berkeley,United States,"37.8798685, -122.298844","Gilman St, Berkeley, CA, USA"
2021-01-02,1900-01-01 20:27:00,white,True,Equipment Violation,gilman street & tom bates sports parking lot,17:01:40,17:31:30,1022.0,1052.0,1227.0,-175.0,1,1,Gilman Street,94710,"37.8760324, -122.3082478","400-408 Gilman St, Berkeley, CA 94710, USA"
2021-07-30,1900-01-01 21:04:00,black/african american,False,Equipment Violation,gilman & ninth,20:19:13,20:48:59,1219.0,1249.0,1264.0,-15.0,1,1,Northwest Berkeley,94710,"37.8800271, -122.2980681","Gilman St & Ninth St, Berkeley, CA 94710, USA"
2021-04-15,1900-01-01 19:20:00,middle eastern/south asian,False,Moving Violation,grizzly peak blvd,19:45:05,20:12:49,1185.0,1213.0,1160.0,53.0,1,0,California,United States,"37.8814699, -122.2342735","Grizzly Peak Blvd, California, USA"
2022-05-04,1900-01-01 18:39:00,black/african american,False,Moving Violation,hearst ave & curtis st,20:02:25,20:31:35,1202.0,1232.0,1119.0,113.0,1,0,Northwest Berkeley,94702,"37.870922, -122.2896812","Curtis St & Hearst Ave, Berkeley, CA 94702, USA"
2021-03-01,1900-01-01 17:44:00,middle eastern/south asian,False,Moving Violation,hollis st,18:02:50,18:29:42,1083.0,1110.0,1064.0,46.0,1,0,Alameda County,United States,"37.8371533, -122.2880442","Hollis St, California, USA"
2020-12-06,1900-01-01 20:54:00,hispanic/latino,False,Moving Violation,i-580 w,16:49:26,17:19:12,1009.0,1039.0,1254.0,-215.0,1,1,California,United States,"37.7020545, -121.9174744","I-580, California, USA"
2022-09-15,1900-01-01 18:05:00,hispanic/latino,True,Moving Violation,i-580 w,19:16:30,19:43:19,1156.0,1183.0,1085.0,98.0,1,0,California,United States,"37.7020545, -121.9174744","I-580, California, USA"
2020-11-28,1900-01-01 19:22:00,black/african american,False,Moving Violation,i-580 w,16:50:28,17:19:51,1010.0,1040.0,1162.0,-122.0,1,1,California,United States,"37.7020545, -121.9174744","I-580, California, USA"
2022-07-28,1900-01-01 19:03:00,asian,True,Moving Violation,i80 & ashby ave,20:21:16,20:51:14,1221.0,1251.0,1143.0,108.0,1,0,Berkeley,United States,"37.8545031, -122.2694327","Ashby Ave, Berkeley, CA, USA"
2022-04-08,1900-01-01 20:35:00,black/african american,False,Moving Violation,mlk & blake,19:38:25,20:05:45,1178.0,1206.0,1235.0,-29.0,1,1,South Berkeley,94703,"37.86246, -122.2719957","Martin Luther King Jr Way & Blake St, Berkeley, CA 94703, USA"
2022-06-30,1900-01-01 19:54:00,black/african american,False,Moving Violation,mlk & ward,20:35:04,21:06:54,1235.0,1267.0,1194.0,73.0,1,0,South Berkeley,94703,"37.8588669, -122.2715948","Martin Luther King Jr Way & Ward St, Berkeley, CA 94703, USA"
2021-03-10,1900-01-01 19:17:00,black/african american,False,Equipment Violation,mlk at bancroft,18:11:40,18:38:24,1092.0,1118.0,1157.0,-39.0,1,1,Central Berkeley,94704,"37.8669897, -122.2725025","Bancroft Way & Martin Luther King Jr Way, Berkeley, CA 94704, USA"
2021-04-16,1900-01-01 19:21:00,white,False,Equipment Violation,martin luther king jr way & dwight way,19:46:00,20:13:48,1186.0,1214.0,1161.0,53.0,1,0,South Berkeley,94704,"37.8633623, -122.2720937","Dwight Way & Martin Luther King Jr Way, Berkeley, CA 94704, USA"
2020-11-06,1900-01-01 20:21:00,black/african american,False,Moving Violation,mlk & university,17:04:13,17:32:17,1024.0,1052.0,1221.0,-169.0,1,1,Downtown Berkeley,94704,"37.87149300000001, -122.2726674","University Ave. at Martin Luther King Jr. Way, Berkeley, CA 94704, USA"
